	class	excl	len	neg_em	neg_sm	pos_em	pos_sm	quest	text
288	1	0	6	0	0	0	1	0	  воот  кто то знает толк в далеких морских путешествиях   
289	1	0	7	0	0	0	0	0	 получил     когда летом ты мне скажешь   приезжай    я тебе так же отвечу  стерва
290	1	0	7	0	0	0	0	0	   дальнобойщики особый народ и появляются на свет они также по особому  
291	1	0	9	0	0	0	0	0	   с наступающим категористы всей категории спорт  продолжайте в том же духи и не гоняйтесь за баллами  
292	1	0	5	0	0	0	0	0	 ну хорош уже грустить    скоро новый год  
293	1	0	7	0	0	0	0	0	хм смешно на моей записи на подслушано лицей больше всех лайков   
294	1	0	13	0	0	0	1	0	 эхх  да уж у самого прям левая нога по педали сцепления чешется    думаю  что не ранее осени следующего года 
295	1	0	10	0	0	0	2	0	 фига се кто меня читать стал  здравствуй ваня    земля круглая  точнее твиттер   
296	1	0	5	0	0	0	0	0	написали с кристиной одни из группы контрольную на   и   
297	1	0	4	0	0	0	1	0	    если у меня в тел обнаружиться что ни будь подобное  
298	1	0	3	0	0	0	0	0	   вот это ты сейчас зря сказал про   ищи           
299	1	0	6	0	0	0	0	0	 хах  я сам в тот раз у эконома вышел с газели чуть сальто не сделал 
300	1	0	11	0	0	0	0	0	только мы с мамой можем ехать в машине  на полную громкость слушать katy perry roar и петь ее  
301	1	0	6	0	0	0	1	0	 это эпическое выражение лица у тебя скоро станет легендарным  
302	1	0	4	0	0	0	1	0	     ахах  приходи тоже на каблуках с нами d
303	1	0	5	0	0	0	1	0	милости приятности  з  мама удачи пожелала   
304	1	0	3	0	0	0	0	0	 да ни чего  кстати  после    я полюбила мираи   
305	1	0	4	0	0	0	0	0	виолетту опять поделили  а мне только стало интересно 
306	1	0	13	0	0	0	0	0	   похоже что сегодня президент в послании отменит выборы глав омс  от конституции рф скоро останутся только корки  
307	1	0	10	0	0	0	1	0	сегодня смешал сольники сержа и дарона  получил что то типа нового альбома соад   
308	1	0	8	0	0	0	1	0	    божее бедный я хорошо от меня отстала  наконец то одна тп   писали директорскую к р по  что делае…
309	1	0	6	0	0	0	1	0	теперь у нас есть паркинг      sweet home o amp a 
310	1	0	9	0	0	0	0	0	 давай не будем письками сейчас мериться  что у кого есть и что у кого нет  речь сейчас идет о другом 
311	1	3	4	0	0	0	1	0	цветы женщине надо дарить не до  а после  в надежде что между        
312	1	0	7	0	0	0	2	0	 наивная  верю  вдруг сбудется d я тебе обязательно скажу  если сбудется  
